Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
5.500000000000000000e+00,-1.628000000000000000e+05,2.209000000000000000e+05
5.700000000000000178e+00,1.106000000000000000e+05,2.121000000000000000e+05
5.900000000000000355e+00,1.858000000000000000e+04,1.519000000000000000e+05
6.099999999999999645e+00,2.863000000000000000e+05,1.914000000000000000e+05
6.299999999999999822e+00,1.267000000000000000e+05,1.569000000000000000e+05
6.500000000000000000e+00,2.176000000000000000e+03,1.023000000000000000e+05
6.700000000000000178e+00,-5.976000000000000000e+04,8.441000000000000000e+04
6.900000000000000355e+00,5.226000000000000000e+04,1.178000000000000000e+05
7.099999999999999645e+00,-6.764000000000000000e+04,8.463000000000000000e+04
7.299999999999999822e+00,-1.295000000000000000e+05,6.180000000000000000e+04
7.500000000000000000e+00,1.565000000000000000e+05,1.437000000000000000e+05
7.700000000000000178e+00,1.526000000000000000e+05,1.438000000000000000e+05
7.900000000000000355e+00,3.227000000000000000e+05,1.754000000000000000e+05
8.099999999999999645e+00,1.449000000000000000e+05,1.439000000000000000e+05
8.300000000000000711e+00,1.410000000000000000e+05,1.440000000000000000e+05
8.500000000000000000e+00,3.112000000000000000e+05,1.756000000000000000e+05
8.699999999999999289e+00,6.553000000000000000e+05,2.259000000000000000e+05
8.900000000000000355e+00,9.994000000000000000e+05,2.669000000000000000e+05
9.099999999999999645e+00,8.217000000000000000e+05,2.473000000000000000e+05
9.300000000000000711e+00,1.630000000000000000e+06,3.290000000000000000e+05
9.500000000000000000e+00,1.742000000000000000e+06,3.391000000000000000e+05
9.699999999999999289e+00,2.086000000000000000e+06,3.677000000000000000e+05
9.900000000000000355e+00,2.836000000000000000e+06,4.230000000000000000e+05
1.009999999999999964e+01,2.833000000000000000e+06,4.230000000000000000e+05
1.030000000000000071e+01,2.829000000000000000e+06,4.230000000000000000e+05
1.050000000000000000e+01,3.115000000000000000e+06,4.425000000000000000e+05
1.069999999999999929e+01,3.170000000000000000e+06,4.463000000000000000e+05
1.090000000000000036e+01,2.934000000000000000e+06,4.310000000000000000e+05
1.109999999999999964e+01,2.524000000000000000e+06,4.028000000000000000e+05
1.130000000000000071e+01,2.637000000000000000e+06,4.111000000000000000e+05
1.150000000000000000e+01,3.097000000000000000e+06,4.426000000000000000e+05
1.169999999999999929e+01,2.572000000000000000e+06,4.070000000000000000e+05
1.190000000000000036e+01,1.756000000000000000e+06,3.444000000000000000e+05
1.209999999999999964e+01,1.637000000000000000e+06,3.346000000000000000e+05
1.230000000000000071e+01,2.387000000000000000e+06,3.946000000000000000e+05
1.250000000000000000e+01,2.210000000000000000e+06,3.816000000000000000e+05
1.269999999999999929e+01,3.308000000000000000e+06,4.577000000000000000e+05
1.290000000000000036e+01,2.492000000000000000e+06,4.031000000000000000e+05
1.309999999999999964e+01,3.243000000000000000e+06,4.541000000000000000e+05
1.330000000000000071e+01,2.775000000000000000e+06,4.235000000000000000e+05
1.350000000000000000e+01,2.424000000000000000e+06,3.990000000000000000e+05
1.369999999999999929e+01,3.174000000000000000e+06,4.505000000000000000e+05
1.390000000000000036e+01,3.403000000000000000e+06,4.652000000000000000e+05
1.409999999999999964e+01,2.703000000000000000e+06,4.196000000000000000e+05
1.430000000000000071e+01,1.540000000000000000e+06,3.300000000000000000e+05
1.450000000000000000e+01,1.769000000000000000e+06,3.498000000000000000e+05
1.469999999999999929e+01,8.376000000000000000e+05,2.619000000000000000e+05
1.490000000000000036e+01,6.602000000000000000e+05,2.419000000000000000e+05
1.509999999999999964e+01,3.669000000000000000e+05,2.043000000000000000e+05
1.530000000000000071e+01,1.895000000000000000e+05,1.780000000000000000e+05
1.550000000000000000e+01,2.441000000000000000e+05,1.873000000000000000e+05
1.569999999999999929e+01,-4.920000000000000000e+04,1.353000000000000000e+05
1.590000000000000036e+01,5.405000000000000000e+03,1.473000000000000000e+05
1.610000000000000142e+01,1.180000000000000000e+05,1.687000000000000000e+05
1.630000000000000071e+01,-1.173000000000000000e+05,1.226000000000000000e+05
1.650000000000000000e+01,-1.206000000000000000e+05,1.227000000000000000e+05
1.669999999999999929e+01,4.997000000000000000e+04,1.587000000000000000e+05
1.689999999999999858e+01,-1.136000000000000000e+04,1.478000000000000000e+05
1.710000000000000142e+01,-1.886000000000000000e+05,1.086000000000000000e+05
1.730000000000000071e+01,-1.801000000000000000e+04,1.480000000000000000e+05
1.750000000000000000e+01,-7.932000000000000000e+04,1.363000000000000000e+05
1.769999999999999929e+01,-8.263000000000000000e+04,1.364000000000000000e+05
1.789999999999999858e+01,-1.439000000000000000e+05,1.236000000000000000e+05
1.810000000000000142e+01,8.470000000000000000e+04,1.696000000000000000e+05
1.830000000000000071e+01,-3.456000000000000000e+04,1.486000000000000000e+05
1.850000000000000000e+01,7.812000000000000000e+04,1.698000000000000000e+05
1.869999999999999929e+01,-2.731000000000000000e+05,9.322000000000000000e+04
1.889999999999999858e+01,-1.024000000000000000e+05,1.371000000000000000e+05
1.910000000000000142e+01,-1.057000000000000000e+05,1.373000000000000000e+05
1.930000000000000071e+01,3.212000000000000000e+04,1.980000000000000000e+05
1.950000000000000000e+01,-2.891000000000000000e+05,2.420000000000000000e+05
