Energy after passing through hohlraum (MeV),Spectrum (MeV^-1),Uncertainty (MeV^-1)
4.525000000000000355e+00,-1.226000000000000000e+07,4.265000000000000000e+07
4.575000000000000178e+00,1.743000000000000000e+07,2.810000000000000000e+07
4.625000000000000000e+00,-1.072000000000000000e+07,2.810000000000000000e+07
4.674999999999999822e+00,-1.080000000000000000e+07,2.811000000000000000e+07
4.724999999999999645e+00,1.717000000000000000e+07,2.811000000000000000e+07
4.775000000000000355e+00,-1.097000000000000000e+07,2.811000000000000000e+07
4.825000000000000178e+00,1.700000000000000000e+07,2.811000000000000000e+07
4.875000000000000000e+00,1.692000000000000000e+07,2.811000000000000000e+07
4.924999999999999822e+00,1.683000000000000000e+07,2.811000000000000000e+07
4.974999999999999645e+00,-1.131000000000000000e+07,2.811000000000000000e+07
5.025000000000000355e+00,-1.139000000000000000e+07,2.811000000000000000e+07
5.075000000000000178e+00,4.464000000000000000e+07,3.972000000000000000e+07
5.125000000000000000e+00,4.456000000000000000e+07,3.972000000000000000e+07
5.174999999999999822e+00,-1.165000000000000000e+07,2.811000000000000000e+07
5.224999999999999645e+00,7.245000000000000000e+07,4.863000000000000000e+07
5.275000000000000355e+00,7.237000000000000000e+07,4.863000000000000000e+07
5.325000000000000178e+00,-1.190000000000000000e+07,2.811000000000000000e+07
5.375000000000000000e+00,4.414000000000000000e+07,3.972000000000000000e+07
5.424999999999999822e+00,1.600000000000000000e+07,2.812000000000000000e+07
5.474999999999999645e+00,1.591000000000000000e+07,2.812000000000000000e+07
5.525000000000000355e+00,1.583000000000000000e+07,2.812000000000000000e+07
5.575000000000000178e+00,-1.231000000000000000e+07,2.812000000000000000e+07
5.625000000000000000e+00,-1.240000000000000000e+07,2.812000000000000000e+07
5.674999999999999822e+00,-1.248000000000000000e+07,2.812000000000000000e+07
5.724999999999999645e+00,-1.256000000000000000e+07,2.812000000000000000e+07
5.775000000000000355e+00,-1.264000000000000000e+07,2.812000000000000000e+07
5.825000000000000178e+00,1.534000000000000000e+07,2.812000000000000000e+07
5.875000000000000000e+00,1.525000000000000000e+07,2.812000000000000000e+07
5.924999999999999822e+00,1.517000000000000000e+07,2.812000000000000000e+07
5.974999999999999645e+00,4.315000000000000000e+07,3.973000000000000000e+07
6.025000000000000355e+00,1.501000000000000000e+07,2.813000000000000000e+07
6.075000000000000178e+00,-1.314000000000000000e+07,2.813000000000000000e+07
6.125000000000000000e+00,1.484000000000000000e+07,2.813000000000000000e+07
6.174999999999999822e+00,7.088000000000000000e+07,4.864000000000000000e+07
6.224999999999999645e+00,1.468000000000000000e+07,2.813000000000000000e+07
6.275000000000000355e+00,1.460000000000000000e+07,2.813000000000000000e+07
6.325000000000000178e+00,9.870000000000000000e+07,5.616000000000000000e+07
6.375000000000000000e+00,-1.362000000000000000e+07,2.813000000000000000e+07
6.424999999999999822e+00,4.242000000000000000e+07,3.973000000000000000e+07
6.474999999999999645e+00,1.428000000000000000e+07,2.813000000000000000e+07
6.525000000000000355e+00,7.032000000000000000e+07,4.865000000000000000e+07
6.575000000000000178e+00,-1.394000000000000000e+07,2.813000000000000000e+07
6.625000000000000000e+00,4.210000000000000000e+07,3.974000000000000000e+07
6.674999999999999822e+00,7.009000000000000000e+07,4.865000000000000000e+07
6.724999999999999645e+00,9.807000000000000000e+07,5.616000000000000000e+07
6.775000000000000355e+00,1.380000000000000000e+07,2.814000000000000000e+07
6.825000000000000178e+00,1.372000000000000000e+07,2.814000000000000000e+07
6.875000000000000000e+00,1.364000000000000000e+07,2.814000000000000000e+07
6.924999999999999822e+00,1.357000000000000000e+07,2.814000000000000000e+07
6.974999999999999645e+00,1.349000000000000000e+07,2.814000000000000000e+07
7.025000000000000355e+00,-1.465000000000000000e+07,2.814000000000000000e+07
7.075000000000000178e+00,6.945000000000000000e+07,4.865000000000000000e+07
7.125000000000000000e+00,-1.481000000000000000e+07,2.814000000000000000e+07
7.174999999999999822e+00,1.317000000000000000e+07,2.815000000000000000e+07
7.224999999999999645e+00,1.309000000000000000e+07,2.815000000000000000e+07
7.275000000000000355e+00,-1.505000000000000000e+07,2.815000000000000000e+07
7.325000000000000178e+00,1.293000000000000000e+07,2.815000000000000000e+07
7.375000000000000000e+00,9.704000000000000000e+07,5.617000000000000000e+07
7.424999999999999822e+00,9.696000000000000000e+07,5.617000000000000000e+07
7.474999999999999645e+00,9.688000000000000000e+07,5.617000000000000000e+07
7.525000000000000355e+00,1.249000000000000000e+08,6.279000000000000000e+07
7.575000000000000178e+00,6.867000000000000000e+07,4.866000000000000000e+07
7.625000000000000000e+00,6.859000000000000000e+07,4.866000000000000000e+07
7.674999999999999822e+00,-1.567000000000000000e+07,2.815000000000000000e+07
7.724999999999999645e+00,6.843000000000000000e+07,4.866000000000000000e+07
7.775000000000000355e+00,-1.583000000000000000e+07,2.816000000000000000e+07
7.825000000000000178e+00,9.634000000000000000e+07,5.617000000000000000e+07
7.875000000000000000e+00,4.014000000000000000e+07,3.975000000000000000e+07
7.924999999999999822e+00,1.200000000000000000e+07,2.816000000000000000e+07
7.974999999999999645e+00,1.192000000000000000e+07,2.816000000000000000e+07
8.025000000000000355e+00,3.990000000000000000e+07,3.975000000000000000e+07
8.074999999999999289e+00,3.983000000000000000e+07,3.976000000000000000e+07
8.125000000000000000e+00,1.169000000000000000e+07,2.816000000000000000e+07
8.175000000000000711e+00,-1.645000000000000000e+07,2.816000000000000000e+07
8.224999999999999645e+00,1.153000000000000000e+07,2.816000000000000000e+07
8.275000000000000355e+00,1.146000000000000000e+07,2.817000000000000000e+07
8.324999999999999289e+00,6.750000000000000000e+07,4.866000000000000000e+07
8.375000000000000000e+00,1.130000000000000000e+07,2.817000000000000000e+07
8.425000000000000711e+00,6.735000000000000000e+07,4.867000000000000000e+07
8.474999999999999645e+00,1.234000000000000000e+08,6.279000000000000000e+07
8.525000000000000355e+00,-1.699000000000000000e+07,2.817000000000000000e+07
8.574999999999999289e+00,3.906000000000000000e+07,3.976000000000000000e+07
8.625000000000000000e+00,-1.714000000000000000e+07,2.817000000000000000e+07
8.675000000000000711e+00,3.891000000000000000e+07,3.976000000000000000e+07
8.724999999999999645e+00,-1.729000000000000000e+07,2.817000000000000000e+07
8.775000000000000355e+00,9.488000000000000000e+07,5.618000000000000000e+07
